account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,pagerank_score,triangle_count,community_id,two_hop_ratio,behavior_profile,device_pattern_cluster,total_inflow_thb,unique_senders,total_outflow_thb,unique_receivers,avg_hold_time_hours,risk_score
A-1761,กมลวรรณ ชูศรี,60,nurse,80000.0,60K+,Samut Prakan,2021-01-26,false,,0,0.540628,28,17179869188,0.0792,steady,283467841539,226916.5,17,168640.37,24,810.34,0.2061
A-1762,กฤษณะ พานิชย์,31,chef,45000.0,30-60K,Rayong,2025-04-27,false,,0,0.717175,18,0,0.0228,steady,137438953476,1552807.35,20,86195.42,11,711.78,0.2349
A-1763,สมชาย สิทธิชัย,55,retired,100000.0,60K+,Khon Kaen,2021-08-17,false,,0,0.366087,14,0,0.0069,steady,386547056643,1229559.56,16,82536.12,12,658.75,0.1475
A-1764,สราวุธ อมรรัตน์,27,student,45000.0,30-60K,Bangkok,2023-10-15,false,,0,0.503464,19,0,0.0067,steady,1709396983809,1830848.06,18,106729.92,14,721.75,0.1821
A-1765,ธีรภัทร สมบูรณ์,51,merchant,60000.0,60K+,Nonthaburi,2025-08-17,false,,0,0.50731,11,0,0.0,steady,627065225222,126980.84,16,107521.86,13,700.27,0.1735
A-1766,สุรชัย สิทธิชัย,43,lawyer,15000.0,15-30K,Songkhla,2022-01-08,false,,0,0.697594,21,0,0.0157,steady,730144440323,161887.14,19,165923.21,20,879.42,0.2466
A-1767,รัฐพล ลิ้มประเสริฐ,42,teacher,15000.0,15-30K,Bangkok,2022-03-02,false,,0,0.473218,26,0,0.0172,steady,489626271747,1039244.35,18,95339.37,11,769.04,0.1999
A-1768,รัฐพล ประเสริฐศรี,53,student,20000.0,15-30K,Samut Prakan,2024-11-14,false,,0,0.564102,19,0,0.0932,steady,1460288880644,393991.55,17,123690.49,14,705.95,0.2327
A-1769,พงศ์พัฒน์ แซ่ตั้ง,54,driver,60000.0,60K+,Chiang Mai,2022-06-27,false,,0,0.487795,19,0,0.0,steady,1125281431554,526406.23,16,86541.48,12,446.18,0.171
A-1770,สุกัญญา วัฒนา,20,teacher,45000.0,30-60K,Lampang,2023-04-17,false,,0,0.632497,32,0,0.0491,steady,180388626434,942884.84,20,105728.12,13,768.26,0.2271
A-1771,นิภา เทพพิทักษ์,33,teacher,35000.0,30-60K,Pathum Thani,2021-03-22,false,,0,0.386132,15,0,0.0,steady,1529008357378,706829.96,14,91707.27,12,708.31,0.1437
A-1772,มาลี ลิ้มประเสริฐ,49,merchant,20000.0,15-30K,Khon Kaen,2020-07-31,false,,0,0.489701,16,0,0.0251,steady,446676598787,442453.6,15,103247.93,16,486.44,0.194
A-1773,สมหญิง บุญมาก,48,civil_servant,60000.0,60K+,Nakhon Ratchasima,2021-01-15,false,,0,0.678548,16,0,0.1485,steady,1194000908291,154298.38,19,163156.35,17,741.37,0.2551
A-1774,วิชัย คำแก้ว,64,engineer,45000.0,30-60K,Pathum Thani,2020-07-07,false,,0,0.709511,33,0,0.0173,steady,712964571140,1573021.66,24,87990.76,13,594.03,0.2472
A-1775,สุรชัย ตันติกุล,21,accountant,80000.0,60K+,Chiang Rai,2019-08-03,false,,0,0.462157,29,0,0.0143,steady,85899345923,1281252.29,14,143292.09,17,769.02,0.165
A-1776,สมชาย เจริญผล,27,nurse,15000.0,15-30K,Samut Prakan,2019-11-08,false,,0,0.482835,15,0,0.0074,steady,858993459203,845610.8,16,78059.81,11,620.26,0.1911
A-1777,สมศักดิ์ ศักดิ์สิทธิ์,57,engineer,25000.0,15-30K,Chiang Rai,2023-01-19,false,,0,0.519961,12,0,0.3217,steady,180388626435,142887.62,14,139578.57,15,691.74,0.2703
A-1778,นภาพร อินทร์แก้ว,30,lawyer,35000.0,30-60K,Samut Prakan,2024-10-09,false,,0,0.650807,22,0,0.0066,steady,1314259992577,769249.07,18,123571.17,17,819.43,0.2121
A-1779,นิภา สุขสวัสดิ์,65,engineer,45000.0,30-60K,Pathum Thani,2021-01-13,false,,0,0.890762,53,0,0.0421,steady,146028888066,798278.98,27,136147.79,19,665.49,0.3027
A-1780,ปิยะดา แสงจันทร์,52,retired,100000.0,60K+,Nonthaburi,2023-03-22,false,,0,0.563105,10,0,0.0206,steady,17179869189,307448.28,14,82664.29,11,655.91,0.1833
A-1781,สุกัญญา บุญมาก,42,chef,80000.0,60K+,Samut Prakan,2021-07-06,false,,0,0.654504,20,0,0.1149,steady,498216206341,645466.39,22,88904.13,15,676.1,0.252
A-1782,กมลวรรณ กิจเจริญ,49,merchant,25000.0,15-30K,Surat Thani,2024-09-01,false,,0,0.526448,26,0,0.1202,steady,1374389534724,386308.44,18,122263.63,17,724.6,0.2363
A-1783,อภิสิทธิ์ พานิชย์,40,accountant,20000.0,15-30K,Nonthaburi,2023-06-05,false,,0,0.481776,12,17179869188,0.0094,steady,1649267441669,833545.67,15,97646.99,11,706.7,0.1878
A-1784,วิชัย สว่างวงศ์,55,chef,45000.0,30-60K,Nonthaburi,2023-11-28,false,,0,0.672542,36,0,0.0192,steady,197568495620,267469.32,21,91891.35,14,657.52,0.2315
A-1785,ชาญวิทย์ วงศ์สกุล,20,student,100000.0,60K+,Chiang Mai,2020-04-15,false,,0,0.795961,39,0,0.0,steady,1657857376261,858571.07,24,109568.71,17,817.99,0.2613
A-1786,ธนกฤต วัฒนา,45,retired,20000.0,15-30K,Nakhon Ratchasima,2021-01-01,false,,0,0.496654,11,0,0.045,steady,970662608901,887938.95,19,73499.44,11,573.77,0.212
A-1787,ชุติมา อินทร์แก้ว,34,chef,100000.0,60K+,Chiang Rai,2022-03-26,false,,0,0.517157,15,0,0.0918,steady,833223655430,248525.04,16,90347.17,12,860.88,0.1991
A-1788,กัญญา ใจดี,42,accountant,80000.0,60K+,Chiang Mai,2024-07-17,false,,0,0.672222,22,0,0.0387,steady,1194000908292,740553.51,22,116602.47,14,693.27,0.2369
A-1789,สุทธิพงศ์ พงษ์สวัสดิ์,51,accountant,35000.0,30-60K,Rayong,2020-08-14,false,,0,0.526402,27,0,0.0,steady,489626271748,275303.45,17,105115.97,19,785.67,0.1833
A-1790,อรุณี สิทธิชัย,63,office_worker,25000.0,15-30K,Khon Kaen,2023-05-27,false,,0,0.670762,22,0,0.0034,steady,1099511627782,551544.89,20,75710.93,14,784.14,0.2415
A-1791,ชัยวัฒน์ ภูวนาท,62,lawyer,100000.0,60K+,Udon Thani,2024-05-02,false,,0,0.615026,19,17179869188,0.0096,steady,601295421444,1339026.87,21,40257.23,8,886.95,0.2145
A-1792,จุฑามาศ บุญมาก,54,lawyer,15000.0,15-30K,Phuket,2019-06-19,false,,0,0.515209,25,0,0.0103,steady,584115552261,1376539.93,18,93782.45,14,560.25,0.2064
A-1793,เกียรติศักดิ์ พานิชย์,44,accountant,100000.0,60K+,Lampang,2019-07-07,false,,0,0.568913,17,0,0.1799,steady,532575944710,139504.48,17,77335.8,14,709.87,0.235
A-1794,ประเสริฐ ชูศรี,47,teacher,45000.0,30-60K,Nonthaburi,2023-06-22,false,,0,0.331282,10,0,0.0896,steady,1056561954817,74965.07,9,149279.33,19,752.58,0.1386
A-1795,กิตติพงศ์ ภูวนาท,50,lawyer,25000.0,15-30K,Chiang Rai,2024-10-16,false,,0,0.855315,25,0,0.0169,steady,1357209665539,909809.21,28,80541.22,8,737.07,0.3073
A-1796,สุรชัย รัตนกุล,69,nurse,60000.0,60K+,Rayong,2019-10-19,false,,0,0.549861,14,17179869188,0.0,steady,429496729603,216389.96,17,96541.65,11,741.88,0.1856
A-1797,ธีรภัทร ลิ้มประเสริฐ,67,civil_servant,15000.0,15-30K,Songkhla,2022-12-08,false,,0,0.560386,23,0,0.0197,steady,704374636553,1420448.29,18,109376.6,14,877.59,0.2174
A-1798,ณัฐพล อินทร์แก้ว,23,student,35000.0,30-60K,Chiang Mai,2021-11-20,false,,0,0.472844,23,0,0.1012,steady,60129542147,166395.45,14,142677.45,16,687.91,0.1878
A-1799,สุภาพร ใจดี,27,driver,25000.0,15-30K,Nonthaburi,2019-05-01,false,,0,0.763501,31,17179869188,0.0298,steady,300647710725,1000052.11,24,144266.38,17,621.98,0.2808
A-1800,พีรพัฒน์ แซ่ลิ้ม,37,office_worker,100000.0,60K+,Chiang Rai,2025-09-14,false,,0,0.713942,25,0,0.0261,steady,1382979469317,1216691.65,22,100422.54,11,807.29,0.2426
A-1801,ธนพร วัฒนา,56,merchant,100000.0,60K+,Udon Thani,2020-03-25,false,,0,0.489256,27,0,0.015,steady,1168231104516,1173377.05,17,116798.62,16,674.23,0.1796
A-1802,รัฐพล ศรีสุข,59,nurse,60000.0,60K+,Rayong,2023-12-31,false,,0,0.484725,20,0,0.0323,steady,1013612281861,210631.18,17,88536.11,11,787.12,0.1818
A-1803,ภูมิพัฒน์ เทพพิทักษ์,36,office_worker,45000.0,30-60K,Pathum Thani,2025-07-17,false,,0,0.803049,33,0,0.0165,steady,1305670057993,944922.41,26,155597.52,17,653.66,0.272
A-1804,วันดี สว่างวงศ์,57,driver,45000.0,30-60K,Phuket,2019-11-12,false,,0,0.564822,22,0,0.3602,steady,970662608902,171008.29,21,120568.59,19,608.72,0.2926
A-1805,สุกัญญา พลอยแก้ว,70,merchant,45000.0,30-60K,Songkhla,2024-10-08,false,,0,0.562361,15,0,0.0,steady,481036337154,573110.37,17,55940.43,7,1102.39,0.1883
A-1806,สมชาย รุ่งเรือง,45,nurse,100000.0,60K+,Rayong,2025-04-01,false,,0,0.507333,22,0,0.0019,steady,721554505734,1533422.44,17,87779.74,13,737.54,0.1791
A-1807,นิภา เทพพิทักษ์,33,student,100000.0,60K+,Rayong,2022-02-11,false,,0,0.57282,13,17179869188,0.0,steady,472446402565,110397.22,18,76947.57,10,691.21,0.1932
A-1808,สมศักดิ์ พานิชย์,53,engineer,60000.0,60K+,Rayong,2024-04-18,false,,0,0.690211,36,0,0.0083,steady,1065151889412,2304285.23,24,130570.93,19,671.21,0.2417
A-1809,ณัฐพล ชัยสิทธิ์,40,merchant,35000.0,30-60K,Khon Kaen,2023-09-26,false,,0,0.677989,43,0,0.0264,steady,1168231104517,1257809.79,24,109931.35,13,769.76,0.245
A-1810,ธนวัฒน์ พานิชย์,35,merchant,25000.0,15-30K,Udon Thani,2021-04-06,false,,0,0.320463,6,0,0.1466,steady,592705486855,69535.48,9,93073.23,14,748.36,0.17
A-1811,สมศักดิ์ ทองดี,47,student,15000.0,15-30K,Khon Kaen,2021-05-17,false,,0,0.551172,7,0,0.0,steady,1125281431555,410613.32,18,46789.93,6,376.5,0.2078
A-1812,วีรยุทธ วงศ์สกุล,61,office_worker,100000.0,60K+,Songkhla,2019-05-02,false,,0,0.49608,10,0,0.0682,steady,601295421445,113722.99,15,163105.17,15,858.07,0.185
A-1813,ดวงใจ รัตนกุล,46,driver,20000.0,15-30K,Nakhon Ratchasima,2023-07-24,false,,0,0.531905,21,0,0.0088,steady,1391569403906,859639.6,20,87388.64,13,828.91,0.2149
A-1814,พิมพ์ชนก ศรีวิชัย,53,student,45000.0,30-60K,Chiang Mai,2024-09-04,false,,0,0.57528,21,0,0.5581,steady,592705486856,91337.24,17,92319.46,14,532.3,0.3315
A-1815,ธนพร สิทธิชัย,57,retired,80000.0,60K+,Chiang Mai,2021-10-03,false,,0,0.738374,20,17179869188,0.0043,steady,858993459204,1000228.41,24,77121.08,8,606.28,0.2474
A-1816,สุภาพร ภูวนาท,37,accountant,80000.0,60K+,Surat Thani,2021-12-17,false,,0,0.611668,24,0,0.0195,steady,1022202216453,673944.29,19,132862.64,16,827.8,0.2109
A-1817,ณัฐธิดา สิทธิชัย,40,lawyer,80000.0,60K+,Songkhla,2024-06-08,false,,0,0.426981,31,0,0.0117,steady,833223655431,1857724.71,15,57887.23,11,701.56,0.1608
A-1818,เบญจมาศ อมรรัตน์,39,office_worker,15000.0,15-30K,Khon Kaen,2019-09-21,false,,0,0.704016,20,0,0.0179,steady,566935683072,1254068.14,24,106453.07,15,755.54,0.2639
A-1819,พิมพ์ชนก แสงจันทร์,60,retired,60000.0,60K+,Phuket,2020-06-23,false,,0,0.323663,7,0,0.0,steady,575525617666,537914.77,12,49153.69,6,511.6,0.1235
A-1820,ปรัชญา ชัยสิทธิ์,36,nurse,20000.0,15-30K,Lampang,2021-10-01,false,,0,0.656782,37,17179869188,0.0321,steady,1331439861763,959579.06,24,153583.21,19,738.03,0.2611
A-1821,วิชัย ภูวนาท,69,student,80000.0,60K+,Udon Thani,2019-06-28,false,,0,0.358829,23,0,0.0192,steady,541165879302,1050610.21,12,176656.91,23,679.78,0.1382
A-1822,วันดี ศรีสุข,65,chef,20000.0,15-30K,Songkhla,2020-11-27,false,,0,0.510954,35,0,0.0551,steady,25769803783,935205.57,16,149126.98,19,628.21,0.2123
A-1823,ปิยะดา แสงจันทร์,49,retired,15000.0,15-30K,Samut Prakan,2019-09-11,false,,0,0.464625,11,17179869188,0.0078,steady,962072674307,429834.03,16,99971.58,14,833.14,0.1869
A-1824,นภาพร ชัยสิทธิ์,45,engineer,45000.0,30-60K,Nakhon Ratchasima,2022-08-18,false,,0,0.670993,14,17179869188,0.0,steady,609885356038,164479.55,20,88407.6,11,716.03,0.2192
A-1825,กัญญา สมบูรณ์,70,driver,100000.0,60K+,Chonburi,2024-06-22,false,,0,0.619459,18,0,0.0283,steady,876173328392,839028.02,18,110870.36,16,706.34,0.2105
A-1826,วีรยุทธ แซ่ลิ้ม,32,merchant,80000.0,60K+,Rayong,2023-03-26,false,,0,0.388144,18,17179869188,0.0277,steady,1537598291970,1028315.46,13,93891.33,11,697.1,0.1485
A-1827,ธนพร สมบูรณ์,21,lawyer,35000.0,30-60K,Pathum Thani,2020-02-09,false,,0,0.394611,7,0,0.0083,steady,1219770712066,885422.61,14,76302.64,13,736.31,0.146
A-1828,จิรายุ ชัยสิทธิ์,45,civil_servant,80000.0,60K+,Chiang Rai,2022-01-10,false,,0,0.383649,19,0,0.33,steady,1675037245443,99297.16,11,147496.26,21,729.49,0.2171
A-1829,มาลี บุญมาก,65,lawyer,80000.0,60K+,Nakhon Ratchasima,2024-03-13,false,,0,0.549807,12,17179869188,0.4741,steady,8589934596,124339.06,17,78677.92,13,692.85,0.3038
A-1830,ธีรภัทร มงคลชัย,70,nurse,45000.0,30-60K,Chiang Rai,2024-08-26,false,,0,0.592285,11,0,0.1123,steady,1047972020225,134985.53,16,111476.91,14,737.87,0.2185
A-1831,ธนวัฒน์ สิทธิชัย,66,student,35000.0,30-60K,Bangkok,2023-10-20,false,,0,0.565498,6,0,0.0,steady,1546188226563,923291.74,19,98430.53,9,809.05,0.1936
A-1832,ชัยวัฒน์ ใจดี,35,civil_servant,100000.0,60K+,Chiang Mai,2021-11-23,false,,0,0.704209,26,0,0.0275,steady,1099511627783,1305004.31,22,82044.78,10,765.13,0.2412
A-1833,กมลวรรณ คำแก้ว,28,driver,80000.0,60K+,Pathum Thani,2021-06-28,false,,0,0.415529,18,0,0.0142,steady,1090921693187,841649.65,15,88659.7,10,691.45,0.1568
A-1834,ภูมิพัฒน์ สว่างวงศ์,26,lawyer,15000.0,15-30K,Lampang,2019-09-11,false,,0,0.59166,13,0,0.0502,steady,1322849927170,220415.8,21,73906.0,11,562.74,0.2389
A-1835,สุวรรณา แซ่ตั้ง,20,nurse,80000.0,60K+,Chonburi,2022-07-03,false,,0,0.496041,13,17179869188,0.2228,steady,506806140931,99359.66,17,122284.42,15,834.98,0.2304
A-1836,กัญญา วงศ์สกุล,36,teacher,100000.0,60K+,Songkhla,2022-11-30,false,,0,0.548994,29,0,0.0168,steady,94489280514,1357343.25,18,110683.49,12,612.44,0.1955
A-1837,มาลี ศักดิ์สิทธิ์,36,merchant,60000.0,60K+,Pathum Thani,2019-08-09,false,,0,0.452077,14,0,0.005,steady,481036337155,922666.1,15,105950.76,14,717.68,0.1611
A-1838,วีรยุทธ ชัยสิทธิ์,38,nurse,45000.0,30-60K,Songkhla,2024-11-27,false,,0,0.987597,43,0,0.0266,steady,1529008357379,1036747.57,30,88237.98,12,656.16,0.3257
A-1839,สุรชัย พิทักษ์,55,student,100000.0,60K+,Chonburi,2019-09-15,false,,0,0.361226,11,0,0.009,steady,111669149697,817206.91,13,116133.33,17,664.82,0.1371
A-1840,วีรยุทธ ภูวนาท,36,teacher,100000.0,60K+,Bangkok,2024-01-02,false,,0,0.453127,29,0,0.0243,steady,1314259992578,702526.6,16,127070.33,17,571.05,0.172
A-1841,ปรัชญา สิทธิชัย,65,lawyer,100000.0,60K+,Chiang Mai,2024-03-29,false,,0,0.466643,23,0,0.0229,steady,1408749273090,1489862.83,16,100978.62,17,589.75,0.1732
A-1842,อรทัย ศักดิ์สิทธิ์,33,nurse,25000.0,15-30K,Chiang Rai,2020-12-30,false,,0,0.767472,26,0,0.0115,steady,1400159338499,877771.92,22,76408.24,14,725.2,0.2698
A-1843,พิมพ์ชนก ภูวนาท,53,civil_servant,25000.0,15-30K,Nonthaburi,2023-10-12,false,,0,0.580782,20,0,0.0227,steady,94489280515,1460772.71,18,73811.99,10,639.65,0.2217
A-1844,สราวุธ เจริญผล,21,nurse,20000.0,15-30K,Rayong,2023-07-13,false,,0,0.361693,25,0,0.0253,steady,1443109011458,982290.49,14,159399.85,19,780.14,0.167
A-1845,กิตติพงศ์ ศรีวิชัย,21,merchant,100000.0,60K+,Nonthaburi,2024-06-28,false,,0,0.380022,10,0,0.0992,steady,1202590842883,68861.36,12,73734.73,15,741.2,0.1601
A-1846,ดวงใจ ชูศรี,22,student,100000.0,60K+,Chonburi,2022-10-02,false,,0,0.548361,17,17179869188,0.0042,steady,936302870529,1457503.31,16,59433.75,10,793.02,0.1838
A-1847,นิภา ศรีวิชัย,61,nurse,60000.0,60K+,Phuket,2019-09-25,false,,0,0.385323,12,0,0.0317,steady,1443109011459,829950.2,14,138181.2,14,765.29,0.1509
A-1848,ปรัชญา มงคลชัย,36,teacher,35000.0,30-60K,Chonburi,2023-08-01,false,,0,0.452887,24,0,0.0083,steady,1254130450433,1010460.16,15,107854.61,13,529.34,0.1639
A-1849,ธนวัฒน์ คำแก้ว,38,student,25000.0,15-30K,Pathum Thani,2020-06-17,false,,0,0.862925,19,0,0.3162,steady,455266533378,180717.41,26,118616.91,15,738.81,0.3763
A-1850,มาลี แสงจันทร์,42,student,20000.0,15-30K,Lampang,2023-03-26,false,,0,0.500626,41,0,0.0498,steady,103079215109,1062564.82,18,182440.78,21,716.25,0.2163
A-1851,เบญจมาศ แซ่ตั้ง,37,civil_servant,80000.0,60K+,Chiang Rai,2020-02-14,false,,0,0.336961,21,0,0.0357,steady,1391569403907,617401.06,13,143908.38,19,810.24,0.1408
A-1852,รัตนา พิทักษ์,60,chef,20000.0,15-30K,Nonthaburi,2019-07-25,false,,0,0.518151,20,0,0.0393,steady,1511828488198,1187644.53,15,107749.7,16,671.14,0.204
A-1853,วิชัย สว่างวงศ์,53,student,20000.0,15-30K,Khon Kaen,2022-05-15,false,,0,0.53197,19,0,0.0254,steady,1082331758599,659883.27,15,86321.36,11,686.39,0.2031
A-1854,นพดล พงษ์สวัสดิ์,63,nurse,35000.0,30-60K,Surat Thani,2024-12-22,false,,0,0.294539,26,0,0.0,steady,1185410973700,768790.95,10,121893.76,17,765.46,0.1149
A-1855,ชัยวัฒน์ ชูศรี,52,merchant,80000.0,60K+,Rayong,2023-09-28,false,,0,0.592156,27,0,0.0287,steady,1675037245444,1399812.88,20,159063.47,16,847.65,0.213
A-1856,สุทธิพงศ์ ใจดี,36,civil_servant,20000.0,15-30K,Chonburi,2024-10-03,false,,0,0.706755,23,0,0.1245,steady,876173328393,391180.62,21,105253.32,14,603.25,0.2823
A-1857,สุทธิพงศ์ ใจดี,22,merchant,80000.0,60K+,Samut Prakan,2022-06-13,false,,0,0.411768,14,0,0.3145,steady,1202590842884,78141.89,10,100572.79,15,655.41,0.2148
A-1858,อภิสิทธิ์ สมบูรณ์,41,teacher,35000.0,30-60K,Rayong,2021-03-09,false,,0,0.702896,24,0,0.0266,steady,292057776130,753524.42,26,112809.87,13,614.85,0.2528
A-1859,อนุชา สว่างวงศ์,54,office_worker,15000.0,15-30K,Udon Thani,2023-07-16,false,,0,0.629267,29,0,0.0194,steady,1494648619012,362563.09,22,107027.48,18,656.68,0.2447
A-1860,วิภาวดี รัตนกุล,39,civil_servant,60000.0,60K+,Chonburi,2023-07-16,false,,0,0.658385,23,0,0.0294,steady,274877906947,213834.31,22,137370.67,19,590.41,0.232
A-1861,รัฐพล สิทธิชัย,27,office_worker,35000.0,30-60K,Nonthaburi,2019-05-30,false,,0,0.583453,34,0,0.0166,steady,1709396983810,1582724.7,21,147169.85,18,609.84,0.2126
A-1862,ปิยะ สิทธิชัย,60,lawyer,35000.0,30-60K,Udon Thani,2020-01-28,false,,0,0.794691,39,0,0.0229,steady,1142461300742,1505796.37,24,155379.12,18,842.65,0.2668
A-1863,มาลี ทองดี,27,teacher,25000.0,15-30K,Rayong,2024-02-07,false,,0,0.477657,20,0,0.0309,steady,661424963589,555746.75,17,75423.53,11,880.72,0.2
A-1864,ประเสริฐ คำแก้ว,32,nurse,80000.0,60K+,Phuket,2019-09-06,false,,0,0.503403,41,0,0.0713,steady,953482739717,350167.69,19,136526.3,21,534.77,0.2053
A-1865,ดวงใจ เทพพิทักษ์,22,accountant,80000.0,60K+,Lampang,2024-07-24,false,,0,0.667008,27,0,0.0316,steady,17179869190,498683.62,21,63360.78,11,813.99,0.2318
A-1866,นิภา ศรีสุข,65,office_worker,15000.0,15-30K,Khon Kaen,2023-11-04,false,,0,0.598173,22,0,0.0361,steady,1692217114627,762623.84,20,135086.27,18,780.0,0.2352
A-1867,สมหญิง ชัยสิทธิ์,27,accountant,60000.0,60K+,Khon Kaen,2024-02-20,false,,0,0.562856,18,0,0.0173,steady,1030792151045,602640.11,19,90290.26,11,609.58,0.1995
A-1868,สราวุธ วัฒนา,42,accountant,35000.0,30-60K,Lampang,2024-10-20,false,,0,0.505647,15,0,0.0509,steady,1099511627784,675354.41,18,87736.06,12,657.32,0.1928
A-1869,สุวรรณา แซ่ตั้ง,38,retired,80000.0,60K+,Samut Prakan,2023-10-14,false,,0,0.781535,26,0,0.0221,steady,549755813890,875992.13,24,122834.33,13,643.46,0.2616
A-1870,กัญญา ประเสริฐศรี,59,engineer,45000.0,30-60K,Nakhon Ratchasima,2020-01-29,false,,0,0.712966,39,0,0.1226,steady,25769803784,432769.36,22,217338.31,24,691.08,0.2691
A-1871,เกียรติศักดิ์ พงษ์สวัสดิ์,26,chef,100000.0,60K+,Bangkok,2022-07-07,false,,0,0.812161,43,0,0.0615,steady,1176821039106,1000177.94,27,165252.62,22,679.04,0.29
A-1872,จุฑามาศ ตันติกุล,42,student,25000.0,15-30K,Bangkok,2021-01-25,false,,0,0.471519,33,17179869188,0.0064,steady,1314259992579,1325484.17,18,109806.8,16,637.8,0.1982
A-1873,มาลี สมบูรณ์,47,merchant,35000.0,30-60K,Songkhla,2020-06-18,false,,0,0.802882,45,0,0.0142,steady,1700807049220,969196.28,27,124506.46,16,539.57,0.2767
A-1874,พรรณี ตันติกุล,69,lawyer,45000.0,30-60K,Chiang Rai,2020-10-21,false,,0,0.721627,13,0,0.1344,steady,558345748484,174556.42,22,42927.42,9,796.96,0.269
A-1875,พัชรี เจริญผล,48,accountant,20000.0,15-30K,Rayong,2020-04-18,false,,0,0.707218,25,0,0.125,steady,1657857376262,177721.75,22,95931.96,14,839.16,0.286
A-1876,ปิยะดา กิจเจริญ,30,student,20000.0,15-30K,Pathum Thani,2021-05-31,false,,0,0.511565,30,0,0.3726,steady,1511828488199,116938.97,18,132196.28,19,942.44,0.2972
A-1877,สมศักดิ์ บุญมาก,66,merchant,25000.0,15-30K,Rayong,2023-03-10,false,,0,0.713815,36,0,0.0483,steady,498216206342,629795.35,24,103787.97,13,453.77,0.2764
A-1878,ชาญวิทย์ ชัยสิทธิ์,46,office_worker,35000.0,30-60K,Chiang Mai,2024-06-03,false,,0,0.49412,19,0,0.0723,steady,627065225223,609052.87,16,104258.46,11,510.48,0.1904
A-1879,อัครพล รุ่งเรือง,65,chef,60000.0,60K+,Phuket,2021-11-11,false,,0,0.517167,33,0,0.0349,steady,429496729604,992672.33,14,156783.9,19,716.85,0.1819
A-1880,วันดี แซ่ตั้ง,47,chef,80000.0,60K+,Bangkok,2024-04-03,false,,0,0.717241,39,0,0.0136,steady,1554778161157,930203.71,21,82677.79,14,646.73,0.2396
A-1881,ศุภกร ชัยสิทธิ์,69,office_worker,20000.0,15-30K,Phuket,2020-01-23,false,,0,0.550894,28,0,0.0186,steady,996432412676,1403784.72,18,119127.06,19,678.34,0.2162
A-1882,รัฐพล รุ่งเรือง,68,office_worker,25000.0,15-30K,Khon Kaen,2025-07-21,false,,0,0.382171,17,0,0.0049,steady,901943132163,1869996.01,15,57561.84,11,574.98,0.1676
A-1883,สมหญิง ศักดิ์สิทธิ์,63,retired,45000.0,30-60K,Lampang,2022-08-17,false,,0,0.438544,11,0,0.0733,steady,257698037765,80733.48,11,65848.78,12,678.99,0.1624
A-1884,พัชรี แสงจันทร์,48,student,35000.0,30-60K,Pathum Thani,2025-03-19,false,,0,0.248273,15,17179869188,0.0069,steady,1494648619013,1663496.89,10,76867.47,11,526.17,0.1054
A-1885,พีรพัฒน์ แซ่ลิ้ม,69,engineer,45000.0,30-60K,Pathum Thani,2020-01-21,false,,0,0.544745,14,0,0.1212,steady,51539607554,105415.03,17,118906.73,14,788.14,0.2149
A-1886,รัฐพล ชัยสิทธิ์,33,merchant,45000.0,30-60K,Bangkok,2024-12-15,false,,0,0.589073,26,0,0.0371,steady,592705486857,556433.11,19,148288.98,21,626.3,0.2112
A-1887,สุรชัย แซ่ตั้ง,35,nurse,80000.0,60K+,Khon Kaen,2024-10-10,false,,0,0.691612,40,0,0.044,steady,1374389534725,469462.28,25,95694.36,12,805.68,0.2547
A-1888,สุทธิพงศ์ สุขสวัสดิ์,23,student,20000.0,15-30K,Udon Thani,2024-02-22,false,,0,0.710724,27,0,0.2725,steady,77309411331,172021.53,22,197038.93,21,780.17,0.3239
A-1889,ชัยวัฒน์ ชูศรี,67,civil_servant,35000.0,30-60K,Nonthaburi,2023-01-14,false,,0,0.784244,32,0,0.0683,steady,163208757249,727766.63,25,97786.19,13,783.84,0.2779
A-1890,นพดล วิไลวรรณ,53,retired,35000.0,30-60K,Rayong,2020-04-16,false,,0,0.691421,27,0,0.0075,steady,515396075527,579053.77,21,122463.31,18,715.37,0.2307
A-1891,สุรชัย คำแก้ว,26,teacher,80000.0,60K+,Lampang,2023-09-24,false,,0,0.403658,7,0,0.1426,steady,1005022347266,110983.45,13,66767.99,9,562.23,0.1783
A-1892,จันทร์เพ็ญ อินทร์แก้ว,33,accountant,20000.0,15-30K,Surat Thani,2023-04-02,false,,0,0.371341,13,0,0.0257,steady,609885356039,861068.18,15,138698.11,16,644.37,0.1699
A-1893,มาลี ไชยวงค์,57,accountant,80000.0,60K+,Rayong,2024-01-17,false,,0,0.56498,30,0,0.0298,steady,558345748485,1530459.59,19,113906.68,19,638.43,0.2053
A-1894,พงศ์พัฒน์ ตันติกุล,52,teacher,100000.0,60K+,Rayong,2024-03-29,false,,0,0.592523,9,17179869188,0.0049,steady,146028888067,659935.49,18,60487.37,8,509.1,0.1976
A-1895,พรทิพย์ บุญมาก,49,accountant,15000.0,15-30K,Chiang Rai,2020-11-13,false,,0,0.819458,29,0,0.0108,steady,1022202216454,1997653.35,25,89272.7,10,525.03,0.29
A-1896,นภาพร แซ่ตั้ง,27,driver,45000.0,30-60K,Khon Kaen,2019-07-24,false,,0,0.679786,31,0,0.0506,steady,1279900254211,887407.42,24,128969.13,14,711.25,0.2492
